,Metabolite,Formula,Polarity (z),mz,ppm,RT,RT_range,Detection,1 20AF,2 20AF,4 40AM,5 40AM,6 40AM,7 2e6 Mf,8 2e6 Mf,9 2e6 Mf,10 200 L3,11 200 L3,12 200 L3,AF_vs_AM_ttest_pval,AF_vs_AM_Log2FoldChange,AF_vs_AM_impact_score,AF_vs_L3_ttest_pval,AF_vs_L3_Log2FoldChange,AF_vs_L3_impact_score,AF_vs_Mf_ttest_pval,AF_vs_Mf_Log2FoldChange,AF_vs_Mf_impact_score,AM_vs_AF_ttest_pval,AM_vs_AF_Log2FoldChange,AM_vs_AF_impact_score,AM_vs_L3_ttest_pval,AM_vs_L3_Log2FoldChange,AM_vs_L3_impact_score,AM_vs_Mf_ttest_pval,AM_vs_Mf_Log2FoldChange,AM_vs_Mf_impact_score,L3_vs_AF_ttest_pval,L3_vs_AF_Log2FoldChange,L3_vs_AF_impact_score,L3_vs_AM_ttest_pval,L3_vs_AM_Log2FoldChange,L3_vs_AM_impact_score,L3_vs_Mf_ttest_pval,L3_vs_Mf_Log2FoldChange,L3_vs_Mf_impact_score,Mf_vs_AF_ttest_pval,Mf_vs_AF_Log2FoldChange,Mf_vs_AF_impact_score,Mf_vs_AM_ttest_pval,Mf_vs_AM_Log2FoldChange,Mf_vs_AM_impact_score,Mf_vs_L3_ttest_pval,Mf_vs_L3_Log2FoldChange,Mf_vs_L3_impact_score
391,Orotate,C5H4N2O4,-,155.0098,-6.0,7.74,0.76,5,271375,313259,117545,140848,149350,-,-,-,-,-,-,0.00426392928188271,1.1048361243119078,108.0,0.0007956731843998626,1.9743046468711456,905.0,0.0007956731843998626,1.9743046468711456,905.0,0.00426392928188271,-1.1048361243119078,108.0,0.0029379050193669145,0.8694685225592376,65.0,0.0029379050193669145,0.8694685225592376,65.0,0.0007956731843998626,-1.9743046468711456,905.0,0.0029379050193669145,-0.8694685225592377,65.0,NA,0.0,0.0,0.0007956731843998626,-1.9743046468711456,905.0,0.0029379050193669145,-0.8694685225592377,65.0,NA,0.0,0.0
392,Orthophosphate,O4P,-,93.9461,-3.7,2.79,0.2,4,-,-,-,43255,57430,-,-,43596,35436,-,-,0.23492574619924456,-1.8834253159071772,0.0,0.495025346059711,-0.8858606624474289,0.0,0.495025346059711,-1.0839735263978734,0.0,0.23492574619924456,1.8834253159071768,0.0,0.3247019712286182,0.9975646534597484,0.0,0.4317527775342713,0.7994517895093041,0.0,0.495025346059711,0.8858606624474289,0.0,0.3247019712286182,-0.9975646534597484,0.0,0.8558893387876235,-0.1981128639504444,0.0,0.495025346059711,1.0839735263978734,0.0,0.4317527775342713,-0.7994517895093041,0.0,0.8558893387876235,0.1981128639504443,0.0
393,Oxaloacetate,C4H4O5,-,130.9986,15.3,10.42,0.36,11,31462,23388,63631,20867,59267,105358,71151,65921,76701,96900,68461,0.3328690850990369,-0.8051864638321504,0.0,0.018140485979694403,-1.5568505897830338,9.0,0.04621660271127916,-1.5590422126669892,3.0,0.3328690850990369,0.8051864638321503,0.0,0.10993122847559038,-0.7516641259508836,1.0,0.14791660874384602,-0.7538557488348392,1.0,0.018140485979694403,1.5568505897830338,9.0,0.10993122847559038,0.7516641259508835,1.0,0.993857206680442,-0.002191622883955382,0.0,0.04621660271127916,1.5590422126669892,3.0,0.14791660874384602,0.7538557488348392,1.0,0.993857206680442,0.002191622883955361,0.0
394,Oxalosuccinate,C6H6O7,+,191.0186,-3.8,12.53,0.0,2,46109,20143,-,-,-,-,-,-,-,-,-,0.09675873600834724,1.7279640069636462,1.0,0.09675873600834724,1.7279640069636462,1.0,0.09675873600834724,1.7279640069636462,1.0,0.09675873600834724,-1.7279640069636462,1.0,NA,0.0,0.0,NA,0.0,0.0,0.09675873600834724,-1.7279640069636462,1.0,NA,0.0,0.0,NA,0.0,0.0,0.09675873600834724,-1.7279640069636462,1.0,NA,0.0,0.0,NA,0.0,0.0
395,"P1,P3-Bis(5'-adenosyl) triphosphate",C20H27N10O16P3,+,757.0892,-12.8,3.8,0.38,1,-,-,-,-,-,-,-,-,14952,-,-,NA,0.0,0.0,0.495025346059711,-0.1522089941898088,0.0,NA,0.0,0.0,NA,0.0,0.0,0.3739009663000587,-0.1522089941898088,0.0,NA,0.0,0.0,0.495025346059711,0.15220899418980882,0.0,0.3739009663000587,0.15220899418980882,0.0,0.3739009663000587,0.15220899418980882,0.0,NA,0.0,0.0,NA,0.0,0.0,0.3739009663000587,-0.1522089941898088,0.0
396,Palmitoyl-carnitine,C23H45NO4,+,400.3421,-2.3,3.16,0.29,4,-,-,-,-,125264,113874,102242,87165,-,-,-,0.495025346059711,-2.0555372069563806,0.0,NA,0.0,0.0,0.0029627722855223764,-3.0790414885691537,161.0,0.495025346059711,2.0555372069563806,0.0,0.373900966300059,2.0555372069563806,0.0,0.25357306790407,-1.0235042816127722,1.0,NA,0.0,0.0,0.373900966300059,-2.0555372069563806,0.0,0.00032332286307963946,-3.0790414885691537,1477.0,0.0029627722855223764,3.0790414885691537,161.0,0.25357306790407,1.0235042816127724,1.0,0.00032332286307963946,3.0790414885691537,1477.0
397,Pantetheine,C11H22N2O4S,+,279.1373,-15.1,3.33,0.14,11,170298,756169,690052,431773,227190,671087,129919,206758,686754,341234,607284,0.9642221406487828,0.04286760535439159,0.0,0.7706795782202003,-0.2347566283648229,1.0,0.7077419547584638,0.4636161699273865,1.0,0.9642221406487828,-0.04286760535439153,0.0,0.6042500539979961,-0.27762423371921435,1.0,0.6257818919818672,0.4207485645729949,1.0,0.7706795782202003,0.23475662836482294,1.0,0.6042500539979961,0.27762423371921435,1.0,0.35192602399879924,0.6983727982922093,2.0,0.7077419547584638,-0.4636161699273865,1.0,0.6257818919818672,-0.4207485645729949,1.0,0.35192602399879924,-0.6983727982922092,2.0
398,Pantetheine 4'-phosphate,C11H23N2O7PS,-,357.0891,0.0,11.59,0.35,4,38332,24177,20953,-,18363,-,-,-,-,-,-,0.10674070933628432,0.8277099766970886,0.0,0.04362823149496372,1.2097693049442608,1.0,0.04362823149496372,1.2097693049442608,1.0,0.10674070933628432,-0.8277099766970883,0.0,0.13347039995416565,0.38205932824717226,0.0,0.13347039995416565,0.38205932824717226,0.0,0.04362823149496372,-1.2097693049442608,1.0,0.13347039995416565,-0.3820593282471724,0.0,NA,0.0,0.0,0.04362823149496372,-1.2097693049442608,1.0,0.13347039995416565,-0.3820593282471724,0.0,NA,0.0,0.0
399,Pantothenate,C9H17NO5,+,220.1179,-4.3,6.31,0.64,8,16880638,18642926,12236127,17131310,17065354,239177,181193,159777,-,-,-,0.3741925309616155,0.19859483047097512,51.0,0.00011311406719676179,7.275798893485905,12245236.0,0.00011500984610210398,6.521176519340905,7169586.0,0.3741925309616155,-0.19859483047097515,51.0,0.0006912865600993531,7.077204063014929,1522897.0,0.0007054192216020622,6.3225816888699296,889008.0,0.00011311406719676179,-7.275798893485905,12245236.0,0.0006912865600993531,-7.077204063014929,1522897.0,0.029351892402379023,-0.7546223741450007,9.0,0.00011500984610210398,-6.521176519340905,7169586.0,0.0007054192216020622,-6.3225816888699296,889008.0,0.029351892402379023,0.7546223741450006,9.0
400,Paraoxon,C10H14NO6P,+,276.0632,10.3,9.75,0.17,4,64756,53037,10568,-,11526,-,-,-,-,-,-,0.0016342750993929257,2.460840793804456,117.0,0.0015274805172387387,2.5581819026011576,133.0,0.0015274805172387387,2.5581819026011576,133.0,0.0016342750993929257,-2.460840793804456,117.0,0.1920621170267504,0.0973411087967018,0.0,0.1920621170267504,0.0973411087967018,0.0,0.0015274805172387387,-2.5581819026011585,133.0,0.1920621170267504,-0.09734110879670166,0.0,NA,0.0,0.0,0.0015274805172387387,-2.5581819026011585,133.0,0.1920621170267504,-0.09734110879670166,0.0,NA,0.0,0.0
401,Parathion,C10H14NO5PS,+,292.0403,6.1,14.96,0.32,3,31890,17126,-,-,23704,-,-,-,-,-,-,0.4411806735597675,0.3731373423974211,0.0,0.2430368762805018,0.5679914876027887,0.0,0.2430368762805018,0.5679914876027887,0.0,0.4411806735597675,-0.3731373423974212,0.0,0.3739009663000585,0.1948541452053676,0.0,0.3739009663000585,0.1948541452053676,0.0,0.2430368762805018,-0.567991487602789,0.0,0.3739009663000585,-0.1948541452053676,0.0,NA,0.0,0.0,0.2430368762805018,-0.567991487602789,0.0,0.3739009663000585,-0.1948541452053676,0.0,NA,0.0,0.0
402,Perillic acid,C10H14O2,+,167.1067,-1.5,3.53,0.23,11,242781,434855,163223,330541,505378,143831,209110,160828,288709,347614,300551,0.9710027047250304,0.02478329064382371,0.0,0.7477799697658641,0.11761798869371815,0.0,0.11435681883999728,0.9843531788992887,4.0,0.9710027047250304,-0.02478329064382352,0.0,0.8463218410383844,0.09283469804989444,0.0,0.18339070937611385,0.9595698882554651,3.0,0.7477799697658641,-0.11761798869371805,0.0,0.8463218410383844,-0.09283469804989453,0.0,0.006053282273486224,0.8667351902055704,73.0,0.11435681883999728,-0.9843531788992886,4.0,0.18339070937611385,-0.9595698882554652,3.0,0.006053282273486224,-0.8667351902055704,73.0
403,Perillyl aldehyde,C10H14O,+,151.1117,-14.8,6.47,0.69,8,169624,75625,-,-,180957,42463,-,34647,61651,67798,178277,0.5870409770148862,0.6794023719815345,0.0,0.7609000580996901,0.2575634114003489,0.0,0.08857634487855849,1.857929033338949,3.0,0.5870409770148862,-0.6794023719815345,0.0,0.7074230228034096,-0.4218389605811857,0.0,0.4609165289224672,1.1785266613574148,0.0,0.7609000580996901,-0.25756341140034883,0.0,0.7074230228034096,0.4218389605811857,0.0,0.14671992442891066,1.6003656219386004,1.0,0.08857634487855849,-1.857929033338949,3.0,0.4609165289224672,-1.1785266613574148,0.0,0.14671992442891066,-1.6003656219386004,1.0
404,Phenylpyruvate,C9H8O3,+,165.0546,-4.4,9.61,0.7,11,6940448,6644039,8894822,9934330,10334454,1575385,723132,804450,19211,192771,17380,0.013921927986924041,-0.5172465301250782,849.0,1.7324742748717293e-05,6.4731523858177455,17611268.0,0.0005653537083099559,2.7152023268350103,45455.0,0.013921927986924041,0.5172465301250782,849.0,2.404074063290241e-05,6.9903989159428255,25909803.0,6.846274170406989e-05,3.2324488569600884,738263.0,1.7324742748717293e-05,-6.4731523858177455,17611268.0,2.404074063290241e-05,-6.9903989159428255,25909803.0,0.026073271485336075,-3.757950058982736,288.0,0.0005653537083099559,-2.7152023268350103,45455.0,6.846274170406989e-05,-3.2324488569600884,738263.0,0.026073271485336075,3.757950058982736,288.0
405,Phosphatidate,C35H69O8P,+,649.4803,-2.4,15.82,0.0,2,20284,-,-,-,-,-,-,-,15159,-,-,0.27222840122441616,0.5985557733235107,0.0,0.4960062340931584,0.3696242364290331,0.0,0.27222840122441616,0.5985557733235107,0.0,0.27222840122441616,-0.5985557733235107,0.0,0.373900966300059,-0.22893153689447765,0.0,NA,0.0,0.0,0.4960062340931584,-0.3696242364290331,0.0,0.373900966300059,0.22893153689447765,0.0,0.373900966300059,0.22893153689447765,0.0,0.27222840122441616,-0.5985557733235107,0.0,NA,0.0,0.0,0.373900966300059,-0.22893153689447765,0.0
406,Phosphatidylcholine,C40H80NO8P,+,734.5694,-4.0,2.94,0.35,3,-,-,-,-,-,250025,208818,101986,-,-,-,NA,0.0,0.0,NA,0.0,0.0,0.05300388530382106,-4.224526546001297,35.0,NA,0.0,0.0,NA,0.0,0.0,0.01598114294204292,-4.224526546001297,115.0,NA,0.0,0.0,NA,0.0,0.0,0.01598114294204292,-4.224526546001297,115.0,0.05300388530382106,4.224526546001297,35.0,0.01598114294204292,4.224526546001297,115.0,0.01598114294204292,4.224526546001297,115.0
407,Phosphatidylethanolamine,C43H78NO7P,+,752.5589,-6.3,2.81,0.31,3,-,-,-,-,-,94099,56205,63975,-,-,-,NA,0.0,0.0,NA,0.0,0.0,0.025959848945837773,-2.8364560625642885,11.0,NA,0.0,0.0,NA,0.0,0.0,0.0060238567909315435,-2.8364560625642885,48.0,NA,0.0,0.0,NA,0.0,0.0,0.0060238567909315435,-2.8364560625642885,48.0,0.025959848945837773,2.8364560625642885,11.0,0.0060238567909315435,2.8364560625642885,48.0,0.0060238567909315435,2.8364560625642885,48.0
408,Phosphatidylserine,C38H74NO10P,+,736.5123,-0.7,8.4,0.11,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
409,Phosphocreatine,C4H10N3O5P,-,210.0285,15.1,14.63,0.41,5,28173,34166,181276,128748,77308,-,-,-,-,-,-,0.08591228571730798,-2.050401278405761,4.0,0.05246044370656036,0.36509815747183455,1.0,0.05246044370656036,0.36509815747183455,1.0,0.08591228571730798,2.050401278405761,4.0,0.02499945933088218,2.415499435877596,16.0,0.02499945933088218,2.415499435877596,16.0,0.05246044370656036,-0.3650981574718344,1.0,0.02499945933088218,-2.415499435877596,16.0,NA,0.0,0.0,0.05246044370656036,-0.3650981574718344,1.0,0.02499945933088218,-2.415499435877596,16.0,NA,0.0,0.0
410,Phosphoenolpyruvate,C3H5O6P,-,166.9751,-15.0,3.38,0.49,11,178093,202184,473368,644243,987130,139868,228282,134219,253827,268346,394033,0.07901230257390184,-1.8835576225928397,21.0,0.14182069568032954,-0.6836588258108987,3.0,0.6131308232530501,0.18326574323325245,0.0,0.07901230257390184,1.88355762259284,21.0,0.0656519520167132,1.199898796781941,18.0,0.0256726035948136,2.066823365826092,71.0,0.14182069568032954,0.6836588258108987,3.0,0.0656519520167132,-1.199898796781941,18.0,0.062796977932955,0.8669245690441509,7.0,0.6131308232530501,-0.18326574323325245,0.0,0.0256726035948136,-2.066823365826092,71.0,0.062796977932955,-0.8669245690441508,7.0
411,Phytosphingosine,C18H39NO3,+,318.3003,0.4,15.35,0.37,1,12077,-,-,-,-,-,-,-,-,-,-,0.27222840122441616,0.07243014806641633,0.0,0.27222840122441616,0.07243014806641633,0.0,0.27222840122441616,0.07243014806641633,0.0,0.27222840122441616,-0.07243014806641622,0.0,NA,0.0,0.0,NA,0.0,0.0,0.27222840122441616,-0.07243014806641622,0.0,NA,0.0,0.0,NA,0.0,0.0,0.27222840122441616,-0.07243014806641622,0.0,NA,0.0,0.0,NA,0.0,0.0
412,Porphobilinogen,C10H14N2O4,-,225.0881,1.4,1.25,0.85,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
413,Propanoate,C3H6O2,-,73.0295,6.8,7.39,0.86,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
414,Propanoyl-CoA,C24H40N7O17P3S,+,824.1487,-4.5,12.31,0.51,1,-,-,22549,-,-,-,-,-,-,-,-,0.495025346059711,-0.4441405621061085,0.0,NA,0.0,0.0,NA,0.0,0.0,0.495025346059711,0.4441405621061084,0.0,0.3739009663000589,0.4441405621061084,0.0,0.3739009663000589,0.4441405621061084,0.0,NA,0.0,0.0,0.3739009663000589,-0.4441405621061085,0.0,NA,0.0,0.0,NA,0.0,0.0,0.3739009663000589,-0.4441405621061085,0.0,NA,0.0,0.0
415,Propenoyl-CoA,C24H38N7O17P3S,+,822.1331,-7.6,3.79,0.21,1,-,-,29763,-,-,-,-,-,-,-,-,0.495025346059711,-0.7301109613281291,0.0,NA,0.0,0.0,NA,0.0,0.0,0.495025346059711,0.7301109613281291,0.0,0.3739009663000589,0.7301109613281291,0.0,0.3739009663000589,0.7301109613281291,0.0,NA,0.0,0.0,0.3739009663000589,-0.7301109613281291,0.0,NA,0.0,0.0,NA,0.0,0.0,0.3739009663000589,-0.7301109613281291,0.0,NA,0.0,0.0
416,Propionyladenylate,C13H18N5O8P,+,404.0966,-5.6,12.4,0.56,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
417,"Protein N6,N6-dimethyl-L-lysine",C8H18N2O2,+,175.1441,-2.9,16.16,0.46,8,119188,106438,81770,75478,94165,1052336,495439,966850,-,-,-,0.04246766534823242,0.4288365767245549,3.0,0.0005367063300185923,1.6058817585596532,425.0,0.0476942479317153,-2.8933755383815485,74.0,0.04246766534823242,-0.4288365767245548,3.0,0.0010436900214860756,1.1770451818350989,131.0,0.0121123909049948,-3.3222121151061037,381.0,0.0005367063300185923,-1.6058817585596534,425.0,0.0010436900214860756,-1.1770451818350984,131.0,0.009830586492946668,-4.4992572969412015,1007.0,0.0476942479317153,2.8933755383815485,74.0,0.0121123909049948,3.322212115106103,381.0,0.009830586492946668,4.4992572969412015,1007.0
418,Protoporphyrin,C34H34N4O4,+,563.2653,-2.8,11.38,0.12,1,-,-,-,34099,-,-,-,-,-,-,-,0.495025346059711,-0.7955048244952176,0.0,NA,0.0,0.0,NA,0.0,0.0,0.495025346059711,0.7955048244952178,0.0,0.3739009663000589,0.7955048244952178,0.0,0.3739009663000589,0.7955048244952178,0.0,NA,0.0,0.0,0.3739009663000589,-0.7955048244952176,0.0,NA,0.0,0.0,NA,0.0,0.0,0.3739009663000589,-0.7955048244952176,0.0,NA,0.0,0.0
419,Protoporphyrinogen IX,C34H40N4O4,-,567.2977,3.4,7.3,0.33,2,25568,-,86452,-,-,-,-,-,-,-,-,0.6329409716165907,-0.9965887958144904,0.0,0.27222840122441616,0.8305798534775406,0.0,0.27222840122441616,0.8305798534775406,0.0,0.6329409716165907,0.9965887958144904,0.0,0.373900966300059,1.827168649292031,0.0,0.373900966300059,1.827168649292031,0.0,0.27222840122441616,-0.8305798534775407,0.0,0.373900966300059,-1.827168649292031,0.0,NA,0.0,0.0,0.27222840122441616,-0.8305798534775407,0.0,0.373900966300059,-1.827168649292031,0.0,NA,0.0,0.0
420,Putrescine,C4H12N2,+,89.1073,2.0,9.2,0.82,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
421,Pyridoxal,C8H9NO3,+,168.0655,-3.7,5.48,0.47,8,17697952,25519116,4060459,24608532,20593428,440200,196668,323818,-,-,-,0.5899414002029226,0.3960762264566543,42.0,0.005095993295927722,9.646431211217758,1701270.0,0.005307714923984942,6.0763549249380135,139393.0,0.5899414002029226,-0.3960762264566543,42.0,0.0595953766641465,9.250354984761103,84042.0,0.06261182396823922,5.68027869848136,6855.0,0.005095993295927722,-9.646431211217758,1701270.0,0.0595953766641465,-9.250354984761103,84042.0,0.014029116895571236,-3.5700762862797437,147.0,0.005307714923984942,-6.0763549249380135,139393.0,0.06261182396823922,-5.68027869848136,6855.0,0.014029116895571236,3.570076286279744,147.0
422,Pyridoxal phosphate,C8H10NO6P,+,248.0319,3.8,11.13,0.67,3,-,-,-,112190,64225,-,17028,-,-,-,-,0.2666851273164592,-2.413256230905035,1.0,NA,0.0,0.0,0.495025346059711,-0.19993108486832975,0.0,0.2666851273164592,2.413256230905035,1.0,0.15371015994944634,2.413256230905035,1.0,0.16555503298567809,2.213325146036705,1.0,NA,0.0,0.0,0.15371015994944634,-2.413256230905035,1.0,0.373900966300059,-0.19993108486832975,0.0,0.495025346059711,0.1999310848683298,0.0,0.16555503298567809,-2.213325146036705,1.0,0.373900966300059,0.1999310848683298,0.0
423,Pyridoxamine,C8H12N2O2,+,169.0972,-2.7,4.0,0.93,8,81501,85724,191856,285041,209506,-,-,-,121234,94853,94847,0.029296515381048573,-1.452302812322955,15.0,0.17885122017969826,-0.3098553350848435,1.0,0.03213641502279775,0.10689064959092147,3.0,0.029296515381048573,1.452302812322955,15.0,0.013853800547661036,1.1424474772381117,26.0,0.0061310166725238036,1.5591934619138768,74.0,0.17885122017969826,0.3098553350848434,1.0,0.013853800547661036,-1.1424474772381117,26.0,0.041690945334418895,0.41674598467576507,3.0,0.03213641502279775,-0.10689064959092144,3.0,0.0061310166725238036,-1.5591934619138768,74.0,0.041690945334418895,-0.4167459846757652,3.0
424,Pyridoxamine phosphate,C8H13N2O5P,+,249.0635,-11.2,8.24,0.27,8,48261,54291,95607,143256,117138,37318,55888,19905,-,-,-,0.03290619233325818,-1.2105631650135291,6.0,0.0003812300015232361,2.2096098799139603,378.0,0.3918242915838404,0.4435788910143484,0.0,0.03290619233325818,1.2105631650135291,6.0,0.0014510641575081295,3.4201730449274885,479.0,0.009361952276846993,1.6541420560278774,26.0,0.0003812300015232361,-2.2096098799139603,378.0,0.0014510641575081295,-3.4201730449274885,479.0,0.062498769084772414,-1.7660309888996113,1.0,0.3918242915838404,-0.44357889101434855,0.0,0.009361952276846993,-1.6541420560278774,26.0,0.062498769084772414,1.7660309888996113,1.0
425,Pyridoxine,C8H11NO3,+,170.0812,-3.9,5.38,0.64,9,10213264,15942870,128445,12793708,2514977,1460341,1093626,800648,-,1509512,-,0.2416683249943965,1.3457072618522736,96.0,0.011059091214103856,4.647324253991199,15409.0,0.011453911957865518,3.5478927133115143,7248.0,0.2416683249943965,-1.3457072618522736,96.0,0.3032012533820192,3.3016169921389245,92.0,0.3590190718801385,2.2021854514592407,40.0,0.011059091214103856,-4.647324253991199,15409.0,0.3032012533820192,-3.3016169921389245,92.0,0.32299369400215816,-1.0994315406796842,5.0,0.011453911957865518,-3.5478927133115143,7248.0,0.3590190718801385,-2.2021854514592407,40.0,0.32299369400215816,1.0994315406796842,5.0
426,Pyridoxine phosphate,C8H12NO6P,+,250.0475,8.8,27.62,0.35,11,3946563,4046979,4132602,4369602,4489569,1715301,1837817,1808888,1603924,1717217,1648100,0.0979351652474441,-0.1157290102875029,46.0,3.125078873089236e-05,1.2707719029114015,218244.0,4.5499064197726615e-05,1.1610245811539754,142137.0,0.0979351652474441,0.11572901028750275,46.0,1.6946815775861684e-05,1.3865009131989043,461817.0,2.1654613333812713e-05,1.2767535914414785,342267.0,3.125078873089236e-05,-1.2707719029114015,218244.0,1.6946815775861684e-05,-1.3865009131989043,461817.0,0.05740404249310189,-0.10974732175742627,32.0,4.5499064197726615e-05,-1.1610245811539752,142137.0,2.1654613333812713e-05,-1.276753591441478,342267.0,0.05740404249310189,0.1097473217574262,32.0
427,Pyruvate,C3H4O3,-,87.0088,-14.6,11.09,0.69,2,339583,-,651299,-,-,-,-,-,-,-,-,0.6012399236262846,-0.3822182393193227,1.0,0.27222840122441616,0.14612495141360465,1.0,0.27222840122441616,0.14612495141360465,1.0,0.6012399236262846,0.3822182393193227,1.0,0.373900966300059,0.5283431907329272,1.0,0.373900966300059,0.5283431907329272,1.0,0.27222840122441616,-0.14612495141360465,1.0,0.373900966300059,-0.5283431907329272,1.0,NA,0.0,0.0,0.27222840122441616,-0.14612495141360465,1.0,0.373900966300059,-0.5283431907329272,1.0,NA,0.0,0.0
428,Quinolinate,C7H5NO4,-,166.0146,11.0,5.58,0.19,11,15765611,21764880,52912916,98499248,74828096,21406760,15937549,19718740,43791952,42085244,38053840,0.04555931046668271,-2.006758112713355,4154.0,0.005536041242096638,-1.138439955747406,11945.0,0.938626758498312,-0.01953116983176388,20.0,0.04555931046668271,2.006758112713355,4154.0,0.06201290845838809,0.8683181569659492,1718.0,0.013134653828354895,1.9872269428815912,14253.0,0.005536041242096638,1.138439955747406,11945.0,0.06201290845838809,-0.868318156965949,1718.0,0.0006860667600573848,1.118908785915642,95493.0,0.938626758498312,0.019531169831763808,20.0,0.013134653828354895,-1.9872269428815912,14253.0,0.0006860667600573848,-1.1189087859156421,95493.0
429,Retinal,C20H28O,+,285.2213,15.1,3.57,0.51,9,28452,133917,-,37332,76516,25040,47436,16659,25510,-,28399,0.4577890920182717,0.9531870728267672,0.0,0.2338386691254276,1.8868957374949384,1.0,0.2987369634688886,1.450174774856916,1.0,0.4577890920182717,-0.9531870728267672,0.0,0.3624608343465179,0.9337086646681708,0.0,0.5902977446061031,0.496987702030149,0.0,0.2338386691254276,-1.8868957374949384,1.0,0.3624608343465179,-0.9337086646681708,0.0,0.5006404624368589,-0.436720962638022,0.0,0.2987369634688886,-1.450174774856916,1.0,0.5902977446061031,-0.496987702030149,0.0,0.5006404624368589,0.4367209626380219,0.0
430,Retinoate,C20H28O2,-,299.2017,-4.9,2.9,0.19,11,22181492,21892444,9320787,15047687,16241718,62580568,43677096,37731228,71582968,50534376,57809228,0.05412679643972644,0.7030463940589998,535.0,0.017594907240903717,-1.4444481157511655,6343.0,0.07479594464552962,-1.1229973721476347,1020.0,0.05412679643972644,-0.7030463940589997,535.0,0.002067195854859336,-2.147494509810165,78779.0,0.011478987922290705,-1.8260437662066344,9503.0,0.017594907240903717,1.4444481157511655,6343.0,0.002067195854859336,2.147494509810165,78779.0,0.2846978357427946,0.3214507436035309,237.0,0.07479594464552962,1.1229973721476347,1020.0,0.011478987922290705,1.8260437662066349,9503.0,0.2846978357427946,-0.32145074360353065,237.0
431,Retinol,C20H30O,+,287.2369,-15.1,3.74,0.45,9,27320,112869,389620,381104,282472,-,-,21991,86981,87675,182364,0.014260388287769453,-2.3243663893684916,74.0,0.4151532466009264,-0.7636692425193576,0.0,0.19088247885701431,2.1281368754410424,1.0,0.014260388287769453,2.3243663893684916,74.0,0.007687168249869524,1.5606971468491344,90.0,0.0006304422481751162,4.4525032648095335,6374.0,0.4151532466009264,0.7636692425193579,0.0,0.007687168249869524,-1.5606971468491344,90.0,0.03178845115267368,2.8918061179604,16.0,0.19088247885701431,-2.1281368754410424,1.0,0.0006304422481751162,-4.4525032648095335,6374.0,0.03178845115267368,-2.8918061179604004,16.0
432,Riboflavin,C17H20N4O6,+,377.1456,-8.6,5.61,0.69,8,201495,225444,18227,143723,153897,30306,24972,20491,-,-,-,0.15405571998918868,1.0197665873758284,2.0,0.0001948542693127512,3.9768668803656704,9173.0,0.00029421800840732964,3.0793128441264037,3429.0,0.15405571998918868,-1.019766587375828,2.0,0.10336168630363662,2.9571002929898422,4.0,0.14115021716248555,2.059546256750576,2.0,0.0001948542693127512,-3.9768668803656704,9173.0,0.10336168630363662,-2.9571002929898422,4.0,0.01456734191707846,-0.8975540362392663,2.0,0.00029421800840732964,-3.0793128441264037,3429.0,0.14115021716248555,-2.059546256750576,2.0,0.01456734191707846,0.8975540362392663,2.0
433,R-Methylmalonyl-CoA,C25H40N7O19P3S,-,866.1239999999999,4.0,0.52,0.28,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
